job;marital;education;default;housing;loan;month;day_of_week;campaign;cons.conf.idx;euribor3m;nr.employed;y;log_age;log_duration
1;2;1;0;0;0;1;3;4;-41.8;4.961;5228.1;0;3.6109179126442243;3.7376696182833684
2;0;1;1;1;2;0;3;3;-36.4;4.856;5191.0;0;3.295836866004329;5.762051382780177
5;0;3;0;1;2;4;1;5;-42.7;4.963;5228.1;0;3.871201010907891;5.583496308781699
2;0;1;0;0;0;2;4;1;-42.0;4.076;5195.8;0;3.828641396489095;5.730099782973574
7;0;5;1;0;0;5;1;2;-36.1;4.964;5228.1;0;4.04305126783455;4.04305126783455
5;0;5;0;0;0;0;2;3;-36.4;4.857;5191.0;0;4.02535169073515;4.962844630259907
4;1;3;0;0;0;4;3;1;-42.7;4.962;5228.1;0;3.4965075614664802;4.442651256490317
0;0;0;0;0;2;0;3;4;-46.2;1.344;5099.1;0;3.7376696182833684;4.143134726391533
3;0;5;1;0;0;5;0;1;-36.1;4.963;5228.1;0;3.970291913552122;5.0106352940962555
0;0;0;0;1;0;1;0;2;-40.8;1.268;5076.2;1;3.9889840465642745;5.552959584921617
5;1;1;0;0;0;4;3;6;-42.7;4.961;5228.1;0;3.332204510175204;5.111987788356544
5;0;1;0;1;0;5;3;5;-36.1;4.965;5228.1;0;3.6375861597263857;4.605170185988092
5;0;0;1;1;0;2;0;1;-42.0;4.021;5195.8;0;3.8066624897703196;5.159055299214529
5;1;2;0;1;0;3;4;2;-37.5;0.879;4963.6;1;3.4011973816621555;5.7899601708972535
5;0;3;0;0;0;8;3;1;-26.9;0.742;5017.5;0;4.007333185232471;5.204006687076795
5;0;3;0;1;0;4;1;1;-42.7;4.963;5228.1;0;3.8066624897703196;5.062595033026967
2;1;1;0;0;0;4;4;4;-42.7;4.963;5228.1;0;3.2188758248682006;6.035481432524756
6;0;1;0;1;0;5;2;4;-36.1;4.963;5228.1;0;3.9889840465642745;6.586171654854675
0;1;5;1;0;0;0;2;2;-36.4;4.857;5191.0;0;3.7612001156935624;5.198497031265826
5;1;2;0;0;0;6;2;3;-50.0;1.811;5099.1;1;3.332204510175204;4.787491742782046
0;0;0;0;0;0;2;1;1;-42.0;4.12;5195.8;0;3.4965075614664802;5.497168225293202
2;2;2;0;1;0;1;0;4;-41.8;4.967;5228.1;0;3.871201010907891;4.543294782270004
5;0;1;0;1;0;1;3;1;-41.8;4.961;5228.1;0;3.58351893845611;4.852030263919617
1;1;1;0;1;0;3;0;2;-37.5;0.878;4963.6;1;3.6375861597263857;5.545177444479562
2;2;2;0;0;2;5;0;1;-36.1;4.963;5228.1;0;3.7376696182833684;5.030437921392435
2;1;2;0;0;0;7;2;3;-47.1;1.405;5099.1;0;3.1780538303479458;5.973809611869261
2;1;2;0;0;2;5;4;1;-36.1;4.962;5228.1;0;3.4965075614664802;3.784189633918261
3;0;5;0;1;0;0;1;1;-36.4;4.859;5191.0;0;3.5263605246161616;4.31748811353631
0;0;5;1;0;0;0;0;2;-36.4;4.855;5191.0;0;4.02535169073515;5.991464547107982
2;0;1;0;0;0;0;2;1;-46.2;1.299;5099.1;0;3.367295829986474;4.663439094112067
5;0;3;0;1;0;4;0;1;-42.7;4.962;5228.1;0;3.9889840465642745;6.679599185844383
0;0;0;0;1;0;1;4;2;-41.8;4.866;5228.1;0;3.7612001156935624;5.5053315359323625
2;2;1;0;1;0;4;4;1;-42.7;4.958;5228.1;0;3.8918202981106265;6.400257445308821
2;2;2;1;1;0;5;0;2;-36.1;4.963;5228.1;0;3.9318256327243257;4.07753744390572
2;0;2;0;0;0;0;2;1;-46.2;1.299;5099.1;0;3.5263605246161616;5.860786223465865
2;0;0;0;1;0;4;2;2;-42.7;4.962;5228.1;0;3.4657359027997265;4.343805421853684
7;2;2;0;1;0;2;0;1;-42.0;4.021;5195.8;0;3.9889840465642745;5.69035945432406
2;1;1;1;1;0;4;1;1;-42.7;4.962;5228.1;0;3.4339872044851463;4.499809670330265
1;0;1;0;0;0;0;0;4;-46.2;1.313;5099.1;0;3.5553480614894135;4.6443908991413725
1;0;0;0;0;0;0;0;4;-36.4;4.864;5191.0;0;3.784189633918261;4.6913478822291435
7;0;3;0;1;0;9;2;4;-33.0;0.706;5023.5;0;4.143134726391533;4.418840607796598
5;0;2;0;0;2;0;4;3;-46.2;1.266;5099.1;0;3.332204510175204;5.1647859739235145
6;0;5;1;0;0;4;3;1;-42.7;4.961;5228.1;0;4.02535169073515;4.804021044733257
1;0;1;0;0;0;0;2;2;-46.2;1.244;5099.1;0;3.4339872044851463;3.4657359027997265
6;0;2;0;1;0;0;2;3;-36.4;4.857;5191.0;0;3.4965075614664802;6.003887067106539
2;1;2;0;1;0;4;0;1;-42.7;4.957;5228.1;0;3.2188758248682006;6.727431724850855
2;2;2;0;0;2;1;3;1;-40.8;1.262;5076.2;0;3.784189633918261;4.867534450455582
5;0;2;0;0;0;5;4;2;-36.1;4.964;5228.1;0;3.9889840465642745;5.529429087511423
8;0;4;1;1;0;1;4;1;-41.8;4.866;5228.1;0;3.4657359027997265;2.9444389791664403
8;0;3;0;0;0;1;2;4;-41.8;4.961;5228.1;0;3.9889840465642745;5.0238805208462765
5;0;3;0;1;0;0;0;2;-46.2;1.313;5099.1;0;3.4657359027997265;5.062595033026967
2;0;1;0;1;0;7;4;1;-47.1;1.365;5099.1;0;3.828641396489095;5.493061443340548
7;2;3;0;1;0;1;1;1;-41.8;4.962;5228.1;0;4.04305126783455;5.313205979041787
5;1;3;0;1;0;2;4;1;-42.0;4.076;5195.8;0;3.4011973816621555;5.365976015021851
6;0;2;0;0;0;4;1;3;-42.7;4.962;5228.1;0;3.9889840465642745;5.638354669333745
4;0;2;0;0;0;2;3;2;-42.0;4.153;5195.8;0;3.871201010907891;4.948759890378168
1;0;1;0;1;0;4;3;1;-42.7;4.962;5228.1;0;3.332204510175204;5.14166355650266
2;0;2;0;0;0;2;2;2;-42.0;4.191;5195.8;0;3.6109179126442243;5.955837369464831
5;0;0;0;1;0;2;1;1;-42.0;4.12;5195.8;0;3.6888794541139363;5.765191102784844
5;0;2;0;0;0;0;4;1;-46.2;1.327;5099.1;0;3.332204510175204;5.996452088619021
0;0;0;0;1;0;1;2;1;-41.8;4.865;5228.1;0;3.713572066704308;4.553876891600541
11;1;1;1;1;0;1;0;1;-41.8;4.967;5228.1;0;3.295836866004329;6.154858094016418
2;0;3;0;1;0;4;0;1;-42.7;4.962;5228.1;0;3.8066624897703196;3.8918202981106265
6;0;0;1;0;0;0;2;1;-46.2;1.299;5099.1;0;3.8066624897703196;5.720311776607412
0;0;4;0;0;0;1;3;4;-41.8;4.961;5228.1;0;3.7612001156935624;5.1298987149230735
8;0;5;0;0;0;5;2;1;-36.1;4.965;5228.1;0;3.5553480614894135;4.465908118654584
0;1;5;0;0;0;0;4;1;-46.2;1.266;5099.1;0;3.58351893845611;5.631211781821365
0;0;4;1;0;0;0;2;2;-46.2;1.299;5099.1;0;3.8501476017100584;6.156978985585555
2;0;2;0;1;2;4;2;3;-42.7;4.962;5228.1;0;4.04305126783455;5.442417710521793
4;0;2;0;1;0;4;1;3;-42.7;4.963;5228.1;0;3.295836866004329;5.3706380281276624
7;0;6;0;1;0;5;0;4;-31.4;0.849;5076.2;1;4.1588830833596715;5.529429087511423
6;1;2;0;1;0;0;0;1;-36.4;4.855;5191.0;0;3.367295829986474;4.770684624465665
6;0;2;1;1;0;4;1;2;-42.7;4.957;5228.1;0;3.8066624897703196;5.41610040220442
0;1;1;1;1;0;0;2;2;-46.2;1.299;5099.1;0;3.258096538021482;5.749392985908253
1;0;1;0;0;0;1;3;5;-41.8;4.864;5228.1;0;3.9889840465642745;5.214935757608986
2;1;0;1;0;0;0;1;2;-36.4;4.858;5191.0;0;3.367295829986474;4.418840607796598
2;0;1;0;1;0;0;1;2;-36.4;4.859;5191.0;0;3.6635616461296463;6.587550014824796
0;0;5;1;1;2;1;4;1;-41.8;4.961;5228.1;0;3.828641396489095;4.48863636973214
5;0;3;1;1;2;0;0;4;-36.4;4.855;5191.0;0;3.784189633918261;5.313205979041787
5;0;2;0;1;2;1;2;1;-41.8;4.865;5228.1;0;4.02535169073515;4.23410650459726
9;0;1;1;0;0;4;1;9;-42.7;4.963;5228.1;0;3.4965075614664802;6.380122536899765
5;2;3;0;1;2;5;0;3;-36.1;4.966;5228.1;0;3.9318256327243257;3.912023005428146
0;0;5;0;0;0;5;3;1;-36.1;4.963;5228.1;0;4.07753744390572;5.552959584921617
1;0;0;0;0;0;4;1;1;-42.7;4.962;5228.1;1;3.4339872044851463;6.285998094508865
5;0;3;1;1;0;5;3;2;-36.1;4.963;5228.1;0;3.828641396489095;5.459585514144159
0;0;0;0;1;2;4;1;6;-42.7;4.963;5228.1;0;3.044522437723423;4.48863636973214
5;1;3;0;0;0;5;1;1;-36.1;4.967;5228.1;0;3.4965075614664802;4.499809670330265
3;1;2;0;1;0;7;2;3;-47.1;1.405;5099.1;0;3.828641396489095;4.48863636973214
5;0;2;0;1;2;5;3;2;-36.1;4.966;5228.1;0;3.5553480614894135;5.318119993844216
4;1;2;0;0;0;9;2;4;-33.0;0.706;5023.5;1;3.4657359027997265;5.3230099791384085
1;0;1;0;0;0;7;0;1;-47.1;1.405;5099.1;0;3.5553480614894135;3.58351893845611
4;1;2;0;0;0;0;2;3;-46.2;1.299;5099.1;0;3.4657359027997265;4.189654742026425
5;0;3;0;0;0;3;2;5;-37.5;0.879;4963.6;0;3.5263605246161616;5.056245805348308
0;0;4;1;0;0;0;2;4;-46.2;1.299;5099.1;0;3.8501476017100584;5.337538079701318
1;2;1;0;1;0;4;2;3;-42.7;4.962;5228.1;0;3.7612001156935624;5.961005339623274
5;0;5;0;0;0;8;1;1;-26.9;0.74;5017.5;0;4.060443010546419;4.477336814478207
2;1;2;0;0;0;2;4;1;-42.0;4.076;5195.8;0;3.4339872044851463;4.736198448394496
0;1;5;0;1;0;0;4;2;-46.2;1.266;5099.1;0;3.6375861597263857;4.795790545596741
6;0;2;0;1;0;0;4;1;-46.2;1.327;5099.1;0;3.5553480614894135;5.717027701406222
1;0;0;1;0;0;4;2;1;-42.7;4.96;5228.1;0;3.5263605246161616;4.382026634673881
2;1;1;0;1;0;4;1;4;-42.7;4.962;5228.1;0;3.4339872044851463;4.31748811353631
4;0;3;0;0;0;2;4;2;-42.0;4.076;5195.8;0;3.4011973816621555;5.796057750765372
6;2;1;1;1;0;0;2;1;-36.4;4.857;5191.0;0;3.8918202981106265;4.820281565605037
1;0;1;0;0;0;0;3;4;-36.4;4.857;5191.0;0;3.713572066704308;4.07753744390572
0;0;5;0;0;0;2;0;1;-42.0;4.021;5195.8;0;3.970291913552122;5.19295685089021
8;0;5;1;0;0;0;1;2;-36.4;4.856;5191.0;0;3.8066624897703196;4.418840607796598
7;0;5;0;0;0;1;3;4;-41.8;4.864;5228.1;0;4.060443010546419;5.0689042022202315
5;0;0;1;1;0;0;0;3;-36.4;4.864;5191.0;0;3.828641396489095;4.394449154672439
1;2;1;1;0;0;7;4;2;-47.1;1.41;5099.1;0;4.02535169073515;4.969813299576001
4;1;2;0;0;0;6;0;2;-50.0;1.64;5099.1;0;3.332204510175204;5.225746673713202
0;0;0;0;1;2;0;2;1;-46.2;1.299;5099.1;0;3.6375861597263857;5.0689042022202315
5;1;3;0;0;0;0;1;2;-46.2;1.334;5099.1;0;3.4657359027997265;4.574710978503383
0;0;0;0;0;2;0;0;2;-36.4;4.857;5191.0;0;3.295836866004329;5.0238805208462765
6;0;0;0;0;0;2;0;1;-42.0;4.021;5195.8;0;3.828641396489095;6.903747257584598
2;0;2;0;1;0;7;4;1;-47.1;1.365;5099.1;1;3.6888794541139363;6.703188113240863
5;0;3;0;0;0;1;3;1;-39.8;0.723;4991.6;1;3.4339872044851463;5.337538079701318
2;0;2;0;0;2;0;0;1;-46.2;1.25;5099.1;0;3.8066624897703196;5.703782474656201
4;0;1;0;1;0;0;0;3;-46.2;1.25;5099.1;1;3.8918202981106265;6.2766434893416445
4;0;2;0;1;0;0;3;3;-36.4;4.857;5191.0;0;3.9512437185814275;3.4339872044851463
2;2;1;0;0;0;1;2;1;-40.8;1.266;5076.2;0;3.970291913552122;4.248495242049359
1;1;1;0;2;1;4;1;1;-42.7;4.963;5228.1;0;3.258096538021482;6.376726947898627
1;1;1;0;0;0;7;0;2;-47.1;1.405;5099.1;0;3.871201010907891;5.58724865840025
5;0;3;0;1;0;1;4;2;-41.8;4.866;5228.1;0;3.4657359027997265;6.690842277418564
0;1;0;0;1;0;2;1;1;-42.0;4.12;5195.8;0;3.5263605246161616;4.844187086458591
5;0;3;0;1;0;1;4;1;-41.8;4.961;5228.1;0;3.5553480614894135;5.0689042022202315
11;1;2;0;1;0;0;4;4;-36.4;4.86;5191.0;0;3.6375861597263857;6.428105272684596
5;1;3;0;0;0;2;1;3;-42.0;4.12;5195.8;1;3.970291913552122;7.291656209174461
5;2;3;0;1;0;1;4;1;-41.8;4.958;5228.1;0;3.784189633918261;4.718498871295094
6;1;0;0;0;0;2;2;1;-42.0;4.191;5195.8;0;3.6635616461296463;4.8283137373023015
3;0;0;0;1;0;2;4;3;-42.0;4.076;5195.8;0;3.6375861597263857;5.111987788356544
5;0;1;1;0;0;5;3;2;-36.1;4.966;5228.1;0;3.6109179126442243;4.23410650459726
5;1;2;0;0;2;5;1;1;-36.1;4.967;5228.1;0;3.367295829986474;5.41610040220442
9;1;2;0;1;0;5;4;2;-36.1;4.962;5228.1;0;3.4965075614664802;4.836281906951478
2;1;2;0;1;0;6;3;2;-50.0;1.614;5099.1;1;3.4965075614664802;6.0063531596017325
2;1;2;0;1;0;8;0;2;-26.9;0.739;5017.5;0;3.332204510175204;5.75890177387728
0;1;1;0;1;2;4;1;8;-42.7;4.963;5228.1;0;3.258096538021482;4.709530201312334
2;1;2;0;1;0;5;3;1;-36.1;4.965;5228.1;0;3.5553480614894135;4.875197323201151
2;0;2;0;0;0;1;0;7;-41.8;4.967;5228.1;0;3.828641396489095;5.262690188904886
1;0;1;1;0;0;0;0;6;-36.4;4.864;5191.0;0;3.7612001156935624;4.59511985013459
5;0;1;0;1;0;0;1;5;-36.4;4.856;5191.0;0;3.912023005428146;5.4116460518550396
0;0;5;0;1;0;4;2;1;-42.7;4.96;5228.1;0;3.7376696182833684;5.934894195619588
11;1;3;0;1;0;1;0;2;-41.8;4.959;5228.1;0;3.332204510175204;5.123963979403259
2;2;1;0;1;2;5;0;1;-36.1;4.964;5228.1;0;3.58351893845611;5.572154032177765
0;0;5;0;1;0;1;2;2;-41.8;4.961;5228.1;0;3.332204510175204;5.003946305945459
8;0;5;1;1;2;0;1;1;-36.4;4.858;5191.0;1;3.8918202981106265;6.68586094706836
0;0;1;0;1;0;0;2;1;-36.4;4.857;5191.0;0;3.2188758248682006;5.37989735354046
6;0;6;0;1;2;4;2;2;-42.7;4.96;5228.1;0;3.7612001156935624;4.454347296253507
5;2;6;0;0;0;4;4;6;-42.7;4.968;5228.1;0;3.5263605246161616;6.040254711277414
2;0;2;0;1;0;4;3;2;-42.7;4.962;5228.1;0;3.5263605246161616;4.976733742420574
6;2;2;0;1;0;1;2;4;-41.8;4.865;5228.1;0;4.02535169073515;5.529429087511423
6;0;2;0;0;0;2;1;1;-42.0;4.12;5195.8;0;3.5263605246161616;4.564348191467836
0;0;4;1;0;0;1;2;5;-41.8;4.96;5228.1;0;3.332204510175204;5.60947179518496
5;0;2;1;1;0;1;0;3;-41.8;4.959;5228.1;0;3.9512437185814275;2.302585092994046
2;0;1;0;2;1;2;4;1;-42.0;4.076;5195.8;0;3.6375861597263857;5.733341276897746
2;1;2;0;1;0;0;0;7;-46.2;1.25;5099.1;0;3.4657359027997265;3.1780538303479458
2;0;2;1;1;0;5;1;6;-36.1;4.964;5228.1;0;4.007333185232471;4.564348191467836
5;0;3;0;1;0;1;3;2;-40.8;1.262;5076.2;0;3.4965075614664802;5.241747015059643
0;2;4;1;0;0;0;4;1;-36.4;4.855;5191.0;0;3.4965075614664802;5.8998973535824915
0;0;5;0;1;0;1;0;1;-41.8;4.959;5228.1;0;3.871201010907891;4.143134726391533
6;0;2;0;0;2;4;4;2;-42.7;4.962;5228.1;0;3.58351893845611;4.499809670330265
2;0;0;0;1;0;0;3;1;-36.4;4.857;5191.0;0;3.4965075614664802;5.288267030694535
0;0;0;0;1;0;1;0;1;-41.8;4.959;5228.1;0;3.6888794541139363;5.442417710521793
6;0;2;0;1;0;2;0;4;-42.0;4.021;5195.8;0;3.367295829986474;4.418840607796598
6;0;2;0;0;0;5;1;2;-36.1;4.964;5228.1;0;4.007333185232471;3.9512437185814275
2;0;3;0;0;0;0;3;2;-36.4;4.857;5191.0;0;3.970291913552122;5.4510384535657
0;1;0;0;1;0;0;4;1;-46.2;1.266;5099.1;0;3.332204510175204;5.049856007249537
0;1;5;1;1;0;0;0;1;-36.4;4.864;5191.0;0;3.4011973816621555;4.867534450455582
5;0;2;0;0;2;4;1;1;-42.7;4.963;5228.1;0;3.6375861597263857;5.0106352940962555
2;1;2;0;1;0;4;2;2;-42.7;4.962;5228.1;0;3.4657359027997265;4.3694478524670215
5;0;3;0;1;0;0;2;2;-36.4;4.857;5191.0;0;4.007333185232471;4.727387818712341
5;1;1;0;1;0;0;3;4;-36.4;4.856;5191.0;0;3.6888794541139363;5.017279836814924
1;0;1;0;0;2;2;1;1;-42.0;4.12;5195.8;0;3.4965075614664802;4.23410650459726
2;0;2;0;1;0;4;0;1;-42.7;4.957;5228.1;0;3.4965075614664802;5.950642552587727
0;0;5;0;0;0;0;1;2;-46.2;1.334;5099.1;0;3.871201010907891;6.1675164908883415
1;0;1;0;0;0;7;2;2;-47.1;1.405;5099.1;0;4.04305126783455;4.727387818712341
1;0;2;0;1;0;5;3;3;-36.1;4.966;5228.1;0;3.828641396489095;5.5053315359323625
2;1;2;0;1;0;1;0;2;-40.8;1.268;5076.2;0;3.295836866004329;4.564348191467836
2;0;2;0;1;0;7;3;1;-47.1;1.453;5099.1;1;3.713572066704308;6.137727054086234
5;2;3;0;0;0;5;0;1;-36.1;4.966;5228.1;0;3.6375861597263857;4.867534450455582
2;1;2;0;0;0;1;4;3;-41.8;4.866;5228.1;0;3.4339872044851463;5.4680601411351315
2;1;2;0;0;0;0;4;1;-46.2;1.327;5099.1;0;3.4965075614664802;5.768320995793772
1;0;3;0;1;0;0;3;2;-36.4;4.857;5191.0;0;3.295836866004329;5.978885764901122
0;0;0;0;0;0;0;4;1;-46.2;1.327;5099.1;0;3.7612001156935624;4.418840607796598
2;0;1;0;1;0;5;2;2;-36.1;4.963;5228.1;0;3.58351893845611;4.51085950651685
5;0;2;0;0;0;0;1;1;-46.2;1.334;5099.1;0;3.6375861597263857;6.70196036600254
3;0;0;0;1;0;2;3;1;-42.0;4.153;5195.8;0;3.912023005428146;4.07753744390572
5;0;2;0;0;0;0;1;1;-36.4;4.856;5191.0;0;3.9889840465642745;6.139884552226255
7;2;5;0;1;0;5;2;1;-31.4;0.861;5076.2;0;4.276666119016055;5.0238805208462765
2;2;5;0;0;0;0;2;1;-46.2;1.299;5099.1;0;3.871201010907891;5.424950017481403
6;0;2;0;1;2;5;4;2;-36.1;4.963;5228.1;0;3.4339872044851463;5.111987788356544
0;0;0;0;0;0;1;2;2;-41.8;4.865;5228.1;0;3.6888794541139363;5.0369526024136295
1;1;1;0;0;0;2;0;2;-42.0;4.021;5195.8;0;3.367295829986474;5.14166355650266
7;0;5;0;1;0;3;3;1;-29.8;0.788;5017.5;0;4.219507705176107;5.303304908059076
2;1;2;0;1;0;4;3;1;-42.7;4.961;5228.1;0;3.8501476017100584;4.68213122712422
1;1;1;0;1;0;0;4;2;-36.4;4.855;5191.0;0;3.4011973816621555;4.189654742026425
2;0;2;0;1;0;4;1;2;-42.7;4.957;5228.1;0;3.5263605246161616;5.288267030694535
5;0;1;1;1;0;0;1;1;-36.4;4.858;5191.0;0;3.9512437185814275;4.219507705176107
2;0;2;1;0;0;2;4;1;-42.0;4.076;5195.8;0;3.4011973816621555;5.056245805348308
2;1;2;0;1;0;5;0;2;-36.1;4.966;5228.1;0;3.6109179126442243;4.48863636973214
2;0;2;0;0;2;1;3;1;-40.8;1.262;5076.2;1;3.4657359027997265;5.950642552587727
0;0;4;0;1;0;0;0;5;-46.2;1.313;5099.1;0;3.7612001156935624;3.58351893845611
2;0;1;0;1;0;0;1;1;-36.4;4.857;5191.0;0;3.4339872044851463;5.857933154483459
5;1;6;0;0;2;4;2;3;-33.6;0.996;5076.2;0;3.367295829986474;5.786897381366708
4;0;2;0;0;0;5;3;7;-36.1;4.965;5228.1;0;3.8501476017100584;4.983606621708336
5;2;3;0;1;0;5;4;8;-36.1;4.962;5228.1;0;3.6375861597263857;1.9459101490553132
5;0;3;0;0;0;4;0;2;-42.7;4.962;5228.1;0;3.7376696182833684;5.0369526024136295
1;0;3;0;0;2;4;4;4;-42.7;4.968;5228.1;1;3.4965075614664802;6.4457198193855785
6;1;5;0;0;0;1;1;4;-41.8;4.962;5228.1;0;4.007333185232471;4.48863636973214
1;0;1;0;1;0;7;2;4;-47.1;1.405;5099.1;0;3.828641396489095;4.820281565605037
0;0;5;1;0;0;0;2;5;-36.4;4.857;5191.0;0;3.912023005428146;5.0238805208462765
0;0;4;0;0;2;1;4;1;-41.8;4.961;5228.1;0;3.5263605246161616;6.3080984415095305
0;0;0;0;1;0;0;3;3;-46.2;1.344;5099.1;0;3.5263605246161616;3.9512437185814275
0;1;1;0;1;0;2;0;1;-30.1;0.714;5017.5;0;3.258096538021482;5.303304908059076
0;0;5;0;1;0;4;2;4;-42.7;4.962;5228.1;0;3.5263605246161616;5.529429087511423
5;2;1;0;0;2;1;3;2;-41.8;4.961;5228.1;0;3.4011973816621555;4.875197323201151
5;1;3;0;1;0;4;4;1;-42.7;4.958;5228.1;0;3.295836866004329;5.455321115357702
5;0;3;0;0;0;5;0;3;-36.1;4.963;5228.1;0;3.6375861597263857;4.77912349311153
5;0;2;0;0;0;0;0;1;-36.4;4.857;5191.0;0;3.8066624897703196;5.480638923341991
6;0;2;0;0;0;0;1;2;-36.4;4.856;5191.0;0;3.912023005428146;5.638354669333745
8;0;5;0;1;0;5;0;5;-36.1;4.966;5228.1;0;3.4339872044851463;5.147494476813453
2;1;2;0;0;0;4;1;6;-42.7;4.957;5228.1;0;3.367295829986474;4.290459441148391
0;0;4;1;0;0;0;0;6;-36.4;4.859;5191.0;0;3.713572066704308;5.075173815233827
5;0;2;1;0;0;0;3;1;-36.4;4.856;5191.0;0;3.8066624897703196;4.804021044733257
6;2;2;0;0;2;0;3;2;-46.2;1.344;5099.1;0;3.4657359027997265;5.075173815233827
2;0;4;0;1;2;2;2;2;-42.0;4.191;5195.8;0;3.6375861597263857;5.318119993844216
3;0;0;0;2;1;2;2;1;-42.0;4.191;5195.8;0;3.9512437185814275;4.990432586778736
1;0;1;0;0;0;1;1;1;-40.8;1.26;5076.2;0;3.6109179126442243;5.298317366548036
5;1;1;0;1;0;7;0;2;-47.1;1.405;5099.1;0;3.4965075614664802;4.820281565605037
5;0;1;0;1;2;0;2;1;-46.2;1.299;5099.1;0;4.04305126783455;5.081404364984463
1;1;1;0;1;0;0;2;1;-36.4;4.857;5191.0;0;3.4965075614664802;6.553933404025811
0;0;0;0;1;2;1;4;2;-41.8;4.866;5228.1;0;3.713572066704308;5.7899601708972535
1;1;2;0;0;0;0;4;1;-46.2;1.266;5099.1;0;3.4339872044851463;5.093750200806762
0;0;3;1;1;0;0;2;6;-36.4;4.857;5191.0;0;3.8918202981106265;4.969813299576001
5;0;3;0;0;0;0;4;6;-46.2;1.266;5099.1;0;3.5553480614894135;2.772588722239781
8;0;5;0;0;0;0;4;1;-36.4;4.855;5191.0;0;4.007333185232471;2.6390573296152584
7;2;7;0;1;0;5;1;4;-31.4;0.834;5076.2;0;3.7376696182833684;4.983606621708336
3;1;2;0;1;0;7;0;2;-47.1;1.405;5099.1;0;3.367295829986474;6.630683385642372
2;0;4;1;0;0;0;3;1;-36.4;4.857;5191.0;0;3.9318256327243257;6.274762021241939
2;1;2;0;0;0;4;2;2;-42.7;4.962;5228.1;0;3.5553480614894135;4.343805421853684
3;0;1;0;1;0;2;2;1;-42.0;4.191;5195.8;0;3.8066624897703196;6.434546518787453
5;2;3;0;0;0;4;3;2;-42.7;4.961;5228.1;0;3.784189633918261;4.795790545596741
10;0;5;0;0;2;0;4;2;-46.2;1.27;5099.1;0;4.189654742026425;4.700480365792417
2;0;2;0;2;1;7;0;2;-47.1;1.405;5099.1;0;3.6635616461296463;5.288267030694535
5;0;3;0;0;0;0;3;1;-36.4;4.857;5191.0;0;3.8501476017100584;5.135798437050262
2;0;2;0;1;0;5;1;6;-36.1;4.964;5228.1;0;3.7376696182833684;5.60947179518496
11;1;2;0;1;0;5;4;1;-31.4;0.851;5076.2;1;3.2188758248682006;5.214935757608986
5;0;2;1;0;0;4;4;1;-33.6;1.072;5076.2;0;4.060443010546419;5.075173815233827
8;0;5;0;0;0;2;3;2;-30.1;0.715;5017.5;1;4.2626798770413155;5.262690188904886
2;1;3;0;0;0;2;1;1;-42.0;4.12;5195.8;0;3.871201010907891;6.272877006546167
9;0;3;0;0;0;1;3;1;-40.8;1.262;5076.2;0;3.4011973816621555;5.267858159063328
5;1;3;0;0;0;7;2;3;-47.1;1.405;5099.1;0;3.1780538303479458;5.298317366548036
2;1;2;0;0;0;7;0;2;-47.1;1.405;5099.1;1;3.295836866004329;5.049856007249537
2;2;1;0;0;0;2;0;2;-42.0;4.021;5195.8;1;3.8066624897703196;6.887552571664617
9;0;5;0;1;0;9;4;1;-33.0;0.714;5023.5;1;3.367295829986474;6.690842277418564
11;1;3;0;0;0;5;3;2;-31.4;0.883;5076.2;1;3.258096538021482;5.170483995038151
0;0;4;1;1;0;0;0;2;-36.4;4.857;5191.0;0;3.58351893845611;5.934894195619588
0;0;4;1;1;0;2;1;5;-42.0;4.12;5195.8;0;3.9889840465642745;5.703782474656201
9;0;1;0;0;0;9;1;1;-33.0;0.721;5023.5;1;3.9889840465642745;5.846438775057725
2;0;4;0;0;0;1;1;3;-41.8;4.962;5228.1;0;3.7376696182833684;5.703782474656201
1;0;4;0;1;2;7;0;1;-47.1;1.479;5099.1;0;3.8918202981106265;5.948034989180646
5;1;3;0;0;0;1;1;2;-41.8;4.962;5228.1;0;3.332204510175204;7.085901464365611
5;0;0;0;0;0;0;4;2;-36.4;4.86;5191.0;0;3.9512437185814275;5.337538079701318
2;1;2;0;0;0;0;4;2;-46.2;1.266;5099.1;0;3.258096538021482;5.991464547107982
6;0;4;0;0;0;2;1;3;-42.0;4.12;5195.8;0;3.9889840465642745;6.423246963533519
7;0;5;0;1;0;4;3;1;-42.7;4.961;5228.1;0;4.060443010546419;4.394449154672439
0;0;0;0;1;2;0;0;2;-36.4;4.857;5191.0;0;3.332204510175204;6.169610732491456
5;1;3;0;0;0;5;0;2;-31.4;0.881;5076.2;0;3.4657359027997265;4.672828834461906
5;0;2;1;0;0;5;4;2;-36.1;4.968;5228.1;0;3.871201010907891;6.013715156042802
2;1;1;0;1;0;1;2;2;-40.8;1.26;5076.2;1;3.332204510175204;6.19644412779452
2;0;2;0;0;0;1;0;1;-40.8;1.268;5076.2;0;3.6109179126442243;4.976733742420574
2;1;3;0;1;0;4;3;1;-42.7;4.962;5228.1;0;3.4339872044851463;5.153291594497779
0;0;6;1;0;0;7;0;2;-47.1;1.405;5099.1;0;3.713572066704308;3.912023005428146
1;0;0;1;1;0;0;4;3;-36.4;4.86;5191.0;0;3.9512437185814275;4.382026634673881
5;2;3;0;1;2;0;0;3;-36.4;4.855;5191.0;0;3.5553480614894135;4.624972813284271
